block,timestamp,previousVariableBorrowIndex,variableBorrowIndex,percent_deltaIndex,currentVariableBorrowRate,utilization
24464448,1771185527,1218096713887949271373540818,1218096939674355099685500267,0.000000001188205122612173043603,37471245458408577272582230,0.689499849198911163306036087306
24464450,1771185551,1218096939674355099685500267,1218096974410740236277485849,0.000000001188205413689876315895,37471245523652292439555918,0.689499851755273063247386744479
24464455,1771185611,1218096974410740236277485849,1218097061251707562728086794,0.000000001188205441445451931524,37471883116918645686905346,0.689511587845104245708682810800
24464465,1771185731,1218097061251707562728086794,1218097234936616080370005732,0.000000001188225703015651340631,37471884775968443318262967,0.689511625152385509984753753088
24464469,1771185779,1218097234936616080370005732,1218097304410589497616567919,0.000000001188225707641580747766,37471884479399013735207302,0.689511622406329793832924224262
24464478,1771185887,1218097304410589497616567919,1218097460727042936921103903,0.000000001188225737967116984296,37471885972585466931499216,0.689511655983650162404785532999
24464479,1771185899,1218097460727042936921103903,1218097478095539693874993230,0.000000001188225721519368555580,37471625845151500779843489,0.689506869914673803378946104203
24464485,1771185971,1218097478095539693874993230,1218097582305802010273716571,0.000000001188217512036891860943,37481070155971275414154147,0.689680750851231705311761288613
24464488,1771186007,1218097582305802010273716571,1218097634424069037610434047,0.000000001188516963858256218928,37481070653673099346120559,0.689680762044671991084499040880
24464490,1771186031,1218097634424069037610434047,1218097669169582089414169956,0.000000001188516970026161750449,37481071821268737655991040,0.689680784886231190711214367184
24464494,1771186079,1218097669169582089414169956,1218097738660613331064560370,0.000000001188517025537312981707,37480989863708197710143332,0.689679279453274340916379969713
24464497,1771186115,1218097738660613331064560370,1218097790778775400087928675,0.000000001188514416513205112589,37480989897788381487332110,0.689679282115344571835180431663
24464504,1771186199,1218097790778775400087928675,1218097912387829010430433616,0.000000001188514453520639335693,37480991522715075842129930,0.689679316764715277798813986010
24464506,1771186223,1218097912387829010430433616,1218097947133276635386340124,0.000000001188514462772497943168,37480852513985696282275648,0.689676760253150611390537960688
24464514,1771186319,1218097947133276635386340124,1218098086114561593254101674,0.000000001188510105147126289428,37480853636933692950974851,0.689676786343589531824704863538
24464521,1771186403,1218098086114561593254101674,1218098207723202582830642571,0.000000001188510131581007700106,37480854798239435190907691,0.689676812461564203715624898905
24464525,1771186451,1218098207723202582830642571,1218098277213862180933690504,0.000000001188510142154560305737,37480855461842666015987562,0.689676827386120905316602147650
24464526,1771186463,1218098277213862180933690504,1218098294586528007472319061,0.000000001188510142154560305737,37480856042473380627653282,0.689676838748934262213197143865
24464530,1771186511,1218098294586528007472319061,1218098364077194867844946698,0.000000001188510183787923729180,37481020253144093480496018,0.689679863066466891652339654684
24464532,1771186535,1218098364077194867844946698,1218098398822682010498812057,0.000000001188515369454634651447,37481019985478303258340151,0.689679859497631775333559289720
24464533,1771186547,1218098398822682010498812057,1218098416195425829420480133,0.000000001188515360202776043972,37481020151378954568782230,0.689679863228776945938136577752
24464534,1771186559,1218098416195425829420480133,1218098433568169973011663586,0.000000001188515360202776043972,37481020317279606938775530,0.689679866959922116542713865783
24464535,1771186571,1218098433568169973011663586,1218098450940914441272369733,0.000000001188515360202776043972,37481020483180256045195561,0.689679870691067176124988691299
24464539,1771186619,1218098450940914441272369733,1218098520431895099633064936,0.000000001188515397210210267076,37481019513715011660845161,0.689679855564663935041380682378
24464543,1771186667,1218098520431895099633064936,1218098589922877924947636216,0.000000001188515364828705451107,37480986324477578446445668,0.689679247544421669680048125883
24464544,1771186679,1218098589922877924947636216,1218098607295608867237725260,0.000000001188514286987185641919,37480987931387380712884787,0.689679277792370704069924158830
24464555,1771186811,1218098607295608867237725260,1218098798395673778408247660,0.000000001188514423241829497990,37480989756294932778428722,0.689679318834958587913774863409
24464556,1771186823,1218098798395673778408247660,1218098815768409284647621855,0.000000001188514398009488104435,37480989922195615381762488,0.689679322566102648295327526284
24464558,1771186859,1218098815768409284647621855,1218098867886617520692340818,0.000000001188514416513205112589,37480873282009108606667967,0.689677178240429178401882381877
24464573,1771187039,1218098867886617520692340818,1218099128476881195305452412,0.000000001188510821857767622409,37476219949580397213101773,0.689591559868026227064774502651
24464581,1771187135,1218099128476881195305452412,1218099267441123092166907791,0.000000001188363206450215869836,37476312517698061709474733,0.689593268689680960470411719143
24464586,1771187195,1218099267441123092166907791,1218099354293996858653401670,0.000000001188366116622319209887,37476288237429859272190558,0.689592825285309518612564261275
24464590,1771187243,1218099354293996858653401670,1218099423776255314235717458,0.000000001188365336690644369355,37476288901051054259971767,0.689592840209205082402377229300
24464594,1771187291,1218099423776255314235717458,1218099493258518963568201989,0.000000001188365359820290784644,37476289564672258532066565,0.689592855133100868236795122357
24464597,1771187327,1218099493258518963568201989,1218099545370220224314088382,0.000000001188365369072149185324,37476220421891091856264378,0.689591584886747321903044394276
24464605,1771187423,1218099545370220224314088382,1218099684334511432922478953,0.000000001188363222640968381218,37476223669992939907228384,0.689591650081310847397730867669
24464606,1771187435,1218099684334511432922478953,1218099701705050454215876101,0.000000001188363259648402397526,37476204954973706137591029,0.689591306373912082960941916099
24464610,1771187483,1218099701705050454215876101,1218099771187174318224932683,0.000000001188362695285031684269,37476201946850847475009780,0.689591253731989484165865178511
24464619,1771187591,1218099771187174318224932683,1218099927521954954663962106,0.000000001188362644913801694813,37476194113938562695738388,0.689591115700323498138857303275
24464627,1771187687,1218099927521954954663962106,1218100066486192208583577639,0.000000001188362387660735208783,37476196123085512356955999,0.689591158096180545378217630059
24464630,1771187723,1218100066486192208583577639,1218100118597788059784750616,0.000000001188362408477416920505,37480854791115496932799772,0.689676929712863096000319274026
24464634,1771187771,1218100118597788059784750616,1218100188088556657183458087,0.000000001188510142154560305737,37480951521629132337008473,0.689678712418282713336736833298
24464639,1771187831,1218100188088556657183458087,1218100274952247155854285481,0.000000001188513217472338641497,37480971201343129288142861,0.689679077947249918878469543415
24464642,1771187867,1218100274952247155854285481,1218100327070491793473611254,0.000000001188513824394258783703,37481019730357353973466943,0.689679972991690370953676847421
24464650,1771187963,1218100327070491793473611254,1218100466052668344708467317,0.000000001188515406462068874551,37480999467510461671593726,0.689679605550240326650168753986
24464652,1771187987,1218100466052668344708467317,1218100500798196176247934138,0.000000001188514712572678483828,37480999799311814929999184,0.689679613012530556837020867533
24464661,1771188095,1218100500798196176247934138,1218100657153085067095636287,0.000000001188514782475609564362,37481020505902697846836625,0.689680000150919791934711611248
24464662,1771188107,1218100657153085067095636287,1218100674525861335962844878,0.000000001188515378706493258922,37481020671803346029571212,0.689680003882065739695406136889
24464665,1771188143,1218100674525861335962844878,1218100726644191859896079017,0.000000001188515397210210267076,37481121520822054744130624,0.689681861696231468528139885166
24464670,1771188203,1218100726644191859896079017,1218100813508314743904746909,0.000000001188518609455494876768,37481122482759837722289430,0.689681882788990008315010982187
24464672,1771188227,1218100813508314743904746909,1218100848253966523666966044,0.000000001188518616856981680030,37481150674377403632133268,0.689682402893639245888834921061
24464673,1771188239,1218100848253966523666966044,1218100865626805852270789583,0.000000001188519505035401380155,37481277087034961065445035,0.689684729663577744673830238753
24464678,1771188299,1218100865626805852270789583,1218100952491299178776692432,0.000000001188523542546467655453,37481635979244378592510546,0.689691337231748580194334863336
24464679,1771188311,1218100952491299178776692432,1218100969864364937085364160,0.000000001188534881624292438573,37481638066544331461782289,0.689691376319672477812616762094
